HG03195#2#HLA-DRB5	1	0
HG03195#2#HLA-DRB5	2	0
HG03195#2#HLA-DRB5	3	0
HG03195#2#HLA-DRB5	4	0
HG03195#2#HLA-DRB5	5	0
HG03195#2#HLA-DRB5	6	0
HG03195#2#HLA-DRB5	7	0
HG03195#2#HLA-DRB5	8	0
HG03195#2#HLA-DRB5	9	0
HG03195#2#HLA-DRB5	10	0
HG03195#2#HLA-DRB5	11	0
HG03195#2#HLA-DRB5	12	0
HG03195#2#HLA-DRB5	13	0
HG03195#2#HLA-DRB5	14	0
HG03195#2#HLA-DRB5	15	0
HG03195#2#HLA-DRB5	16	0
HG03195#2#HLA-DRB5	17	0
HG03195#2#HLA-DRB5	18	0
HG03195#2#HLA-DRB5	19	0
HG03195#2#HLA-DRB5	20	0
HG03195#2#HLA-DRB5	21	0
HG03195#2#HLA-DRB5	22	0
HG03195#2#HLA-DRB5	23	0
HG03195#2#HLA-DRB5	24	0
HG03195#2#HLA-DRB5	25	0
HG03195#2#HLA-DRB5	26	0
HG03195#2#HLA-DRB5	27	0
HG03195#2#HLA-DRB5	28	0
HG03195#2#HLA-DRB5	29	0
HG03195#2#HLA-DRB5	30	0
HG03195#2#HLA-DRB5	31	0
HG03195#2#HLA-DRB5	32	0
HG03195#2#HLA-DRB5	33	0
HG03195#2#HLA-DRB5	34	0
HG03195#2#HLA-DRB5	35	0
HG03195#2#HLA-DRB5	36	0
HG03195#2#HLA-DRB5	37	0
HG03195#2#HLA-DRB5	38	0
HG03195#2#HLA-DRB5	39	0
HG03195#2#HLA-DRB5	40	0
HG03195#2#HLA-DRB5	41	0
HG03195#2#HLA-DRB5	42	0
HG03195#2#HLA-DRB5	43	0
HG03195#2#HLA-DRB5	44	0
HG03195#2#HLA-DRB5	45	0
HG03195#2#HLA-DRB5	46	0
HG03195#2#HLA-DRB5	47	0
HG03195#2#HLA-DRB5	48	0
HG03195#2#HLA-DRB5	49	0
HG03195#2#HLA-DRB5	50	0
HG03195#2#HLA-DRB5	51	0
HG03195#2#HLA-DRB5	52	0
HG03195#2#HLA-DRB5	53	0
HG03195#2#HLA-DRB5	54	0
HG03195#2#HLA-DRB5	55	0
HG03195#2#HLA-DRB5	56	0
HG03195#2#HLA-DRB5	57	0
HG03195#2#HLA-DRB5	58	0
HG03195#2#HLA-DRB5	59	0
HG03195#2#HLA-DRB5	60	0
HG03195#2#HLA-DRB5	61	0
HG03195#2#HLA-DRB5	62	0
HG03195#2#HLA-DRB5	63	0
HG03195#2#HLA-DRB5	64	0
HG03195#2#HLA-DRB5	65	0
HG03195#2#HLA-DRB5	66	0
HG03195#2#HLA-DRB5	67	0
HG03195#2#HLA-DRB5	68	0
HG03195#2#HLA-DRB5	69	0
HG03195#2#HLA-DRB5	70	0
HG03195#2#HLA-DRB5	71	0
HG03195#2#HLA-DRB5	72	0
HG03195#2#HLA-DRB5	73	0
HG03195#2#HLA-DRB5	74	0
HG03195#2#HLA-DRB5	75	0
