chr6	31973001	29
chr6	31973002	33
chr6	31973003	30
chr6	31973004	33
chr6	31973005	33
chr6	31973006	34
chr6	31973007	34
chr6	31973008	33
chr6	31973009	35
chr6	31973010	36
chr6	31973011	35
chr6	31973012	35
chr6	31973013	35
chr6	31973014	35
chr6	31973015	35
chr6	31973016	35
chr6	31973017	35
chr6	31973018	35
chr6	31973019	34
chr6	31973020	34
chr6	31973021	33
chr6	31973022	37
chr6	31973023	36
chr6	31973024	35
chr6	31973025	35
chr6	31973026	35
chr6	31973027	34
chr6	31973028	32
chr6	31973029	33
chr6	31973030	33
chr6	31973031	32
chr6	31973032	32
chr6	31973033	32
chr6	31973034	32
chr6	31973035	31
chr6	31973036	30
chr6	31973037	30
chr6	31973038	30
chr6	31973039	31
chr6	31973040	31
chr6	31973041	31
chr6	31973042	30
chr6	31973043	30
chr6	31973044	30
chr6	31973045	30
chr6	31973046	31
chr6	31973047	31
chr6	31973048	31
chr6	31973049	30
chr6	31973050	30
chr6	31973051	30
chr6	31973052	31
chr6	31973053	32
chr6	31973054	30
chr6	31973055	33
chr6	31973056	34
chr6	31973057	34
chr6	31973058	34
chr6	31973059	34
chr6	31973060	34
chr6	31973061	35
chr6	31973062	36
chr6	31973063	35
chr6	31973064	37
chr6	31973065	36
chr6	31973066	36
chr6	31973067	36
chr6	31973068	34
chr6	31973069	35
chr6	31973070	34
chr6	31973071	35
chr6	31973072	36
chr6	31973073	36
chr6	31973074	36
chr6	31973075	36
chr6	31973076	36
chr6	31973077	34
chr6	31973078	34
chr6	31973079	34
chr6	31973080	34
chr6	31973081	33
chr6	31973082	33
chr6	31973083	32
chr6	31973084	32
chr6	31973085	33
chr6	31973086	33
chr6	31973087	33
chr6	31973088	32
chr6	31973089	33
chr6	31973090	32
chr6	31973091	32
chr6	31973092	33
chr6	31973093	31
chr6	31973094	32
chr6	31973095	32
chr6	31973096	31
chr6	31973097	31
chr6	31973098	32
chr6	31973099	29
chr6	31973100	29
chr6	31973101	30
chr6	31973102	29
chr6	31973103	30
chr6	31973104	31
chr6	31973105	31
chr6	31973106	31
chr6	31973107	31
chr6	31973108	31
chr6	31973109	29
chr6	31973110	30
chr6	31973111	31
chr6	31973112	28
chr6	31973113	27
chr6	31973114	28
chr6	31973115	31
chr6	31973116	31
chr6	31973117	30
chr6	31973118	31
chr6	31973119	31
chr6	31973120	30
chr6	31973121	29
chr6	31973122	29
chr6	31973123	31
chr6	31973124	32
chr6	31973125	32
chr6	31973126	32
chr6	31973127	30
chr6	31973128	28
chr6	31973129	31
chr6	31973130	32
chr6	31973131	32
chr6	31973132	31
chr6	31973133	32
chr6	31973134	31
chr6	31973135	32
chr6	31973136	33
chr6	31973137	33
chr6	31973138	35
chr6	31973139	35
chr6	31973140	35
chr6	31973141	35
chr6	31973142	34
chr6	31973143	34
chr6	31973144	34
chr6	31973145	34
chr6	31973146	35
chr6	31973147	35
chr6	31973148	34
chr6	31973149	35
chr6	31973150	35
chr6	31973151	35
chr6	31973152	35
chr6	31973153	35
chr6	31973154	35
chr6	31973155	36
chr6	31973156	34
chr6	31973157	32
chr6	31973158	34
chr6	31973159	33
chr6	31973160	33
chr6	31973161	33
chr6	31973162	33
chr6	31973163	32
chr6	31973164	34
chr6	31973165	34
chr6	31973166	34
chr6	31973167	35
chr6	31973168	35
chr6	31973169	34
chr6	31973170	34
chr6	31973171	35
chr6	31973172	34
chr6	31973173	34
chr6	31973174	33
chr6	31973175	34
chr6	31973176	34
chr6	31973177	32
chr6	31973178	35
chr6	31973179	35
chr6	31973180	35
chr6	31973181	36
chr6	31973182	35
chr6	31973183	36
chr6	31973184	34
chr6	31973185	37
chr6	31973186	38
chr6	31973187	36
chr6	31973188	39
chr6	31973189	38
chr6	31973190	36
chr6	31973191	38
chr6	31973192	37
chr6	31973193	37
chr6	31973194	38
chr6	31973195	37
chr6	31973196	39
chr6	31973197	39
chr6	31973198	39
chr6	31973199	40
chr6	31973200	39
chr6	31973201	40
chr6	31973202	38
chr6	31973203	38
chr6	31973204	37
chr6	31973205	37
chr6	31973206	36
chr6	31973207	36
chr6	31973208	36
chr6	31973209	34
chr6	31973210	35
chr6	31973211	35
chr6	31973212	34
chr6	31973213	33
chr6	31973214	32
chr6	31973215	32
chr6	31973216	32
chr6	31973217	32
chr6	31973218	31
chr6	31973219	32
chr6	31973220	33
chr6	31973221	32
chr6	31973222	32
chr6	31973223	31
chr6	31973224	29
chr6	31973225	32
chr6	31973226	33
chr6	31973227	33
chr6	31973228	33
chr6	31973229	31
chr6	31973230	31
chr6	31973231	34
chr6	31973232	34
chr6	31973233	33
chr6	31973234	33
chr6	31973235	33
chr6	31973236	34
chr6	31973237	34
chr6	31973238	33
chr6	31973239	34
chr6	31973240	34
chr6	31973241	35
chr6	31973242	36
chr6	31973243	37
chr6	31973244	37
chr6	31973245	36
chr6	31973246	37
chr6	31973247	37
chr6	31973248	37
chr6	31973249	37
chr6	31973250	37
chr6	31973251	37
chr6	31973252	37
chr6	31973253	36
chr6	31973254	36
chr6	31973255	37
chr6	31973256	37
chr6	31973257	37
chr6	31973258	38
chr6	31973259	38
chr6	31973260	39
chr6	31973261	39
chr6	31973262	38
chr6	31973263	38
chr6	31973264	38
chr6	31973265	38
chr6	31973266	38
chr6	31973267	40
chr6	31973268	41
chr6	31973269	41
chr6	31973270	41
chr6	31973271	42
chr6	31973272	41
chr6	31973273	42
chr6	31973274	41
chr6	31973275	42
chr6	31973276	41
chr6	31973277	42
chr6	31973278	41
chr6	31973279	42
chr6	31973280	40
chr6	31973281	41
chr6	31973282	38
