HG03195#2#HLA-DRB5	1	4
HG03195#2#HLA-DRB5	2	4
HG03195#2#HLA-DRB5	3	5
HG03195#2#HLA-DRB5	4	5
HG03195#2#HLA-DRB5	5	5
HG03195#2#HLA-DRB5	6	5
HG03195#2#HLA-DRB5	7	5
HG03195#2#HLA-DRB5	8	5
HG03195#2#HLA-DRB5	9	5
HG03195#2#HLA-DRB5	10	6
HG03195#2#HLA-DRB5	11	6
HG03195#2#HLA-DRB5	12	6
HG03195#2#HLA-DRB5	13	7
HG03195#2#HLA-DRB5	14	7
HG03195#2#HLA-DRB5	15	7
HG03195#2#HLA-DRB5	16	7
HG03195#2#HLA-DRB5	17	7
HG03195#2#HLA-DRB5	18	6
HG03195#2#HLA-DRB5	19	7
HG03195#2#HLA-DRB5	20	7
HG03195#2#HLA-DRB5	21	8
HG03195#2#HLA-DRB5	22	10
HG03195#2#HLA-DRB5	23	9
HG03195#2#HLA-DRB5	24	10
HG03195#2#HLA-DRB5	25	10
HG03195#2#HLA-DRB5	26	11
HG03195#2#HLA-DRB5	27	10
HG03195#2#HLA-DRB5	28	11
HG03195#2#HLA-DRB5	29	11
HG03195#2#HLA-DRB5	30	12
HG03195#2#HLA-DRB5	31	12
HG03195#2#HLA-DRB5	32	13
HG03195#2#HLA-DRB5	33	13
HG03195#2#HLA-DRB5	34	12
HG03195#2#HLA-DRB5	35	13
HG03195#2#HLA-DRB5	36	13
HG03195#2#HLA-DRB5	37	13
HG03195#2#HLA-DRB5	38	13
HG03195#2#HLA-DRB5	39	13
HG03195#2#HLA-DRB5	40	14
HG03195#2#HLA-DRB5	41	14
HG03195#2#HLA-DRB5	42	13
HG03195#2#HLA-DRB5	43	14
HG03195#2#HLA-DRB5	44	13
HG03195#2#HLA-DRB5	45	14
HG03195#2#HLA-DRB5	46	13
HG03195#2#HLA-DRB5	47	14
HG03195#2#HLA-DRB5	48	14
HG03195#2#HLA-DRB5	49	14
HG03195#2#HLA-DRB5	50	13
HG03195#2#HLA-DRB5	51	14
HG03195#2#HLA-DRB5	52	13
HG03195#2#HLA-DRB5	53	14
HG03195#2#HLA-DRB5	54	14
HG03195#2#HLA-DRB5	55	14
HG03195#2#HLA-DRB5	56	14
HG03195#2#HLA-DRB5	57	14
HG03195#2#HLA-DRB5	58	14
HG03195#2#HLA-DRB5	59	13
HG03195#2#HLA-DRB5	60	14
HG03195#2#HLA-DRB5	61	14
HG03195#2#HLA-DRB5	62	14
HG03195#2#HLA-DRB5	63	13
HG03195#2#HLA-DRB5	64	14
HG03195#2#HLA-DRB5	65	16
HG03195#2#HLA-DRB5	66	15
HG03195#2#HLA-DRB5	67	14
HG03195#2#HLA-DRB5	68	14
HG03195#2#HLA-DRB5	69	11
HG03195#2#HLA-DRB5	70	12
HG03195#2#HLA-DRB5	71	16
HG03195#2#HLA-DRB5	72	16
HG03195#2#HLA-DRB5	73	17
HG03195#2#HLA-DRB5	74	17
HG03195#2#HLA-DRB5	75	16
HG03195#2#HLA-DRB5	76	17
HG03195#2#HLA-DRB5	77	18
HG03195#2#HLA-DRB5	78	17
HG03195#2#HLA-DRB5	79	18
HG03195#2#HLA-DRB5	80	18
HG03195#2#HLA-DRB5	81	18
HG03195#2#HLA-DRB5	82	18
HG03195#2#HLA-DRB5	83	17
HG03195#2#HLA-DRB5	84	18
HG03195#2#HLA-DRB5	85	18
HG03195#2#HLA-DRB5	86	17
HG03195#2#HLA-DRB5	87	17
HG03195#2#HLA-DRB5	88	16
HG03195#2#HLA-DRB5	89	18
HG03195#2#HLA-DRB5	90	20
HG03195#2#HLA-DRB5	91	21
HG03195#2#HLA-DRB5	92	21
HG03195#2#HLA-DRB5	93	23
HG03195#2#HLA-DRB5	94	18
HG03195#2#HLA-DRB5	95	23
HG03195#2#HLA-DRB5	96	25
HG03195#2#HLA-DRB5	97	26
HG03195#2#HLA-DRB5	98	26
HG03195#2#HLA-DRB5	99	25
HG03195#2#HLA-DRB5	100	23
HG03195#2#HLA-DRB5	101	25
HG03195#2#HLA-DRB5	102	24
HG03195#2#HLA-DRB5	103	24
HG03195#2#HLA-DRB5	104	25
HG03195#2#HLA-DRB5	105	25
HG03195#2#HLA-DRB5	106	24
HG03195#2#HLA-DRB5	107	26
HG03195#2#HLA-DRB5	108	25
HG03195#2#HLA-DRB5	109	19
HG03195#2#HLA-DRB5	110	26
HG03195#2#HLA-DRB5	111	25
HG03195#2#HLA-DRB5	112	26
HG03195#2#HLA-DRB5	113	25
HG03195#2#HLA-DRB5	114	26
HG03195#2#HLA-DRB5	115	26
HG03195#2#HLA-DRB5	116	26
HG03195#2#HLA-DRB5	117	26
HG03195#2#HLA-DRB5	118	25
HG03195#2#HLA-DRB5	119	25
HG03195#2#HLA-DRB5	120	26
HG03195#2#HLA-DRB5	121	26
HG03195#2#HLA-DRB5	122	23
HG03195#2#HLA-DRB5	123	25
HG03195#2#HLA-DRB5	124	24
HG03195#2#HLA-DRB5	125	24
HG03195#2#HLA-DRB5	126	23
HG03195#2#HLA-DRB5	127	21
HG03195#2#HLA-DRB5	128	23
HG03195#2#HLA-DRB5	129	24
HG03195#2#HLA-DRB5	130	21
HG03195#2#HLA-DRB5	131	22
HG03195#2#HLA-DRB5	132	23
HG03195#2#HLA-DRB5	133	24
